	token	upos	ner
4961	lamination	NOUN	O
4962	lamination	NOUN	O
4963	corneal	ADJ	O
4964	HG	NOUN	S-ORG
4965	HG	PROPN	S-PRODUCT
4966	HG	NOUN	S-ORG
4967	HG	PROPN	S-ORG
4968	cessation	NOUN	O
4969	thymus	NOUN	O
4970	thymus	NOUN	O
4971	thymus	NOUN	O
4972	thymus	NOUN	O
4973	aberrations	NOUN	O
4974	cerebellar	ADJ	O
4975	cerebellar	ADJ	O
4976	cerebellar	ADJ	O
4977	sterility	NOUN	O
4978	YT	PROPN	O
4979	EM	PROPN	S-ORG
4980	EM	PROPN	S-ORG
4981	ganglia	NOUN	O
4982	ganglia	NOUN	O
4983	ganglia	NOUN	O
4984	reabsorption	NOUN	O
4985	reabsorption	NOUN	O
4986	TH	PROPN	O
4987	neonate	NOUN	O
4988	DK	PROPN	S-ORG
4989	Gremlin	PROPN	S-PRODUCT
4990	CH	PROPN	S-ORG
4991	septum	NOUN	O
4992	lymphocytes	NOUN	O
4993	lymphocytes	NOUN	O
4994	lymphocytes	NOUN	O
4995	loci	NOUN	O
4996	loci	NOUN	O
4997	loci	NOUN	O
4998	loci	NOUN	O
4999	loci	NOUN	O
5000	NCO	NOUN	S-ORG
5001	NCO	NOUN	O
5002	stratum	NOUN	O
5003	CS	NOUN	O
5004	SAC	NOUN	O
5005	oxide	NOUN	O
5006	Serra	PROPN	O
5007	ADAM	PROPN	O
5008	cerebellum	NOUN	O
5009	cerebellum	NOUN	O
5010	cerebellum	NOUN	O
5011	dystrophy	NOUN	O
5012	motif	NOUN	O
5013	motif	NOUN	O
5014	SAM	PROPN	O
5015	SAM	PROPN	S-ORG
5016	cre	NONE	O
5017	cre	NOUN	O
5018	cre	NOUN	O
5019	AD	NOUN	O
5020	AD	NOUN	O
5021	AD	PROPN	O
5022	AD	NOUN	O
5023	AD	NOUN	O
5024	interphase	NOUN	O
5025	interphase	NOUN	O
5026	Qui	NOUN	O
5027	SI	PROPN	S-ORG
5028	vesicle	ADJ	O
5029	vesicle	NOUN	O
5030	cM	NONE	O
5031	mon	PROPN	O
5032	kb	NOUN	E-QUANTITY
5033	kb	NOUN	E-QUANTITY
5034	kb	NUM	E-QUANTITY
5035	kb	NOUN	E-QUANTITY
5036	kb	NOUN	E-QUANTITY
5037	Shh	PROPN	O
5038	Ser	PROPN	O
5039	etiology	NOUN	O
5040	etiology	NOUN	O
5041	etiology	NOUN	O
5042	etiology	NOUN	O
5043	Ia	NOUN	O
5044	PST	PROPN	O
5045	PST	PROPN	S-ORG
5046	PST	NOUN	O
5047	PST	PROPN	O
5048	PST	PROPN	O
5049	pharyngeal	ADJ	O
5050	pharyngeal	ADJ	O
5051	pharyngeal	ADJ	O
5052	TN	PROPN	S-ORG
5053	TN	PROPN	S-ORG
5054	TN	PROPN	S-ORG
5055	SDS	NOUN	S-ORG
5056	SDS	PROPN	S-ORG
5057	SDS	PROPN	O
5058	SDS	NOUN	O
5059	soma	NOUN	O
5060	tetracycline	NOUN	O
5061	tetracycline	NOUN	O
5062	CF	NOUN	O
5063	CF	NOUN	O
5064	CF	NOUN	O
5065	CF	NOUN	O
5066	CF	NOUN	O
5067	RM	PROPN	S-ORG
5068	RM	NOUN	S-ORG
5069	diaphragmatic	ADJ	O
5070	causation	NOUN	O
5071	LN	NOUN	O
5072	acetate	NOUN	O
5073	mM	NOUN	E-QUANTITY
5074	mM	NOUN	O
5075	Refs	NOUN	O
5076	MEM	PROPN	S-ORG
5077	MEM	PROPN	S-ORG
5078	gastrocnemius	ADJ	O
5079	N	NONE	O
5080	N	PROPN	I-FAC
5081	logarithm	NOUN	O
5082	MR	PROPN	S-ORG
5083	ganglion	NOUN	O
5084	ganglion	NOUN	O
5085	ganglion	NOUN	O
5086	ganglion	NOUN	O
5087	ganglion	NOUN	O
5088	Lin	PROPN	B-PERSON
5089	FAS	NOUN	O
5090	MD	PROPN	S-GPE
5091	Ashkenazi	ADJ	B-NORP
5092	doxycycline	NOUN	O
5093	doxycycline	NOUN	O
5094	RACE	NOUN	O
5095	CAST	NOUN	O
5096	paucity	NOUN	O
5097	TEL	PROPN	O
5098	TEL	NOUN	O
5099	lumen	NOUN	O
5100	ED	PROPN	O
5101	stria	NOUN	O
5102	stria	NOUN	O
5103	stria	ADJ	O
5104	stria	ADJ	O
5105	stria	ADJ	O
5106	neonates	NOUN	O
5107	SHH	PROPN	S-ORG
5108	SHH	NOUN	S-ORG
5109	DG	PROPN	S-ORG
5110	CAG	PROPN	S-ORG
5111	EF	PROPN	S-ORG
5112	Spector	PROPN	S-PERSON
5113	ML	PROPN	S-ORG
5114	ketone	NOUN	O
5115	lymphocyte	ADJ	O
5116	Drosophila	PROPN	S-NORP
5117	Drosophila	PROPN	O
5118	Drosophila	PROPN	O
5119	Drosophila	PROPN	S-GPE
5120	Drosophila	PROPN	O
5121	albumin	NOUN	O
5122	LD	NOUN	O
5123	LD	NOUN	O
5124	diminution	NOUN	O
5125	SP	PROPN	S-ORG
5126	guanine	NOUN	O
5127	KB	PROPN	S-ORG
5128	OFT	PART	S-ORG
5129	motility	NOUN	O
5130	motility	NOUN	O
5131	Goiter	NOUN	O
5132	carotids	NOUN	O
5133	KOs	NOUN	S-PRODUCT
5134	KOs	PROPN	O
5135	osteoporosis	NOUN	O
5136	TACE	NOUN	O
5137	phosphatase	NOUN	O
5138	phosphatase	NOUN	O
5139	phosphatase	NOUN	O
5140	HL	NOUN	O
5141	atelectasis	NOUN	O
5142	KIF	PROPN	S-ORG
5143	mitochondria	NOUN	O
5144	COs	PROPN	O
5145	glutamate	NOUN	O
5146	cardiomyopathy	NOUN	O
5147	MN	PROPN	S-ORG
5148	catalepsy	NOUN	O
5149	NAR	PROPN	S-ORG
5150	fact	NOUN	O
5151	fact	NOUN	O
5152	days	NOUN	E-DATE
5153	days	NOUN	E-DATE
5154	details	NOUN	O
5155	everyone	PRON	O
5156	everyone	PRON	O
5157	everyone	PRON	O
5158	lives	NOUN	O
5159	lives	NOUN	O
5160	lives	NOUN	O
5161	weeks	NOUN	I-DATE
5162	statements	NOUN	O
5163	statements	NOUN	O
5164	statements	NOUN	O
5165	statements	NOUN	O
5166	statements	NOUN	O
5167	skin	NOUN	O
5168	others	NOUN	O
5169	explanation	NOUN	O
5170	explanation	NOUN	O
5171	numbers	NOUN	O
5172	cities	NOUN	O
5173	Monday	PROPN	S-DATE
5174	Monday	PROPN	S-DATE
5175	Monday	PROPN	B-DATE
5176	words	NOUN	O
5177	comments	NOUN	O
5178	comments	NOUN	O
5179	comments	NOUN	O
5180	comments	NOUN	O
5181	comments	NOUN	O
5182	trust	NOUN	O
5183	range	NOUN	O
5184	products	NOUN	O
5185	products	NOUN	O
5186	products	NOUN	O
5187	products	NOUN	O
5188	products	NOUN	O
5189	subject	NOUN	O
5190	everybody	PRON	O
5191	everybody	PRON	O
5192	everybody	PRON	O
5193	lack	NOUN	O
5194	release	NOUN	O
5195	Question	NOUN	B-WORK_OF_ART
5196	start	NOUN	O
5197	start	NOUN	I-DATE
5198	start	NOUN	O
5199	January	PROPN	E-DATE
5200	power	NOUN	O
5201	power	NOUN	O
5202	power	NOUN	O
5203	date	NOUN	O
5204	date	NOUN	O
5205	duty	NOUN	O
5206	rest	ADJ	O
5207	women	NOUN	O
5208	women	NOUN	O
5209	requirement	NOUN	O
5210	attempts	NOUN	O
5211	attempts	NOUN	O
5212	truth	NOUN	O
5213	July	PROPN	I-DATE
5214	forgiveness	NOUN	O
5215	areas	NOUN	O
5216	areas	NOUN	O
5217	areas	NOUN	O
5218	areas	NOUN	O
5219	world	NOUN	O
5220	world	NOUN	O
5221	world	NOUN	O
5222	treatment	NOUN	O
5223	treatment	NOUN	O
5224	order	NOUN	O
5225	order	NOUN	O
5226	order	NOUN	O
5227	order	NOUN	O
5228	rule	NOUN	O
5229	parts	NOUN	O
5230	rights	NOUN	O
5231	rights	NOUN	O
5232	rights	NOUN	O
5233	rights	NOUN	O
5234	rights	NOUN	O
5235	agriculture	NOUN	O
5236	agriculture	NOUN	O
5237	action	NOUN	O
5238	action	NOUN	O
5239	view	NOUN	O
5240	view	NOUN	O
5241	interests	NOUN	O
5242	question	NOUN	O
5243	question	NOUN	O
5244	question	NOUN	O
5245	question	NOUN	O
5246	tradition	NOUN	O
5247	Mr	PROPN	O
5248	Mr	PROPN	O
5249	Mr	PROPN	O
5250	Mr	PROPN	O
5251	Mr	PROPN	O
5252	Mr	PROPN	O
5253	Mr	PROPN	O
5254	test	NOUN	O
5255	test	NOUN	O
5256	Legal	PROPN	I-ORG
5257	deal	NOUN	O
5258	years	NOUN	E-DATE
5259	years	NOUN	E-DATE
5260	years	NOUN	E-DATE
5261	public	NOUN	O
5262	reply	NOUN	O
5263	reply	NOUN	O
5264	everything	PRON	O
5265	groups	NOUN	O
5266	groups	NOUN	O
5267	groups	NOUN	O
5268	fate	NOUN	O
5269	importance	NOUN	O
5270	importance	NOUN	O
5271	protection	NOUN	O
5272	protection	NOUN	O
5273	night	NOUN	E-TIME
5274	Procedure	NOUN	E-LAW
5275	Procedure	PROPN	E-LAW
5276	Rights	PROPN	I-ORG
5277	Rights	NOUN	E-LAW
5278	Rights	NOUN	E-ORG
5279	Rights	PROPN	I-LAW
5280	Rights	NOUN	E-ORG
5281	damage	NOUN	O
5282	visit	NOUN	O
5283	visit	NOUN	O
5284	today	NOUN	S-DATE
5285	today	NOUN	S-DATE
5286	today	NOUN	S-DATE
5287	today	NOUN	S-DATE
5288	today	NOUN	S-DATE
5289	personnel	NOUN	O
5290	personnel	NOUN	O
5291	shape	NOUN	O
5292	Motion	NOUN	O
5293	report	NOUN	O
5294	report	NOUN	O
5295	report	NOUN	O
5296	report	NOUN	O
5297	report	NOUN	O
5298	report	NOUN	O
5299	Malaysia	PROPN	S-GPE
5300	Malaysia	PROPN	S-GPE
5301	Information	NOUN	I-ORG
5302	Information	NOUN	I-ORG
5303	reasons	NOUN	O
5304	reasons	NOUN	O
5305	remarks	NOUN	O
5306	remarks	NOUN	O
5307	remarks	NOUN	O
5308	promise	NOUN	O
5309	companies	NOUN	O
5310	companies	NOUN	O
5311	companies	NOUN	O
5312	companies	NOUN	O
5313	aim	NOUN	O
5314	aim	NOUN	O
5315	acts	NOUN	O
5316	acts	NOUN	O
5317	acts	NOUN	O
5318	climate	NOUN	O
5319	climate	NOUN	O
5320	climate	NOUN	O
5321	climate	NOUN	O
5322	climate	NOUN	O
5323	documents	NOUN	O
5324	events	NOUN	O
5325	events	NOUN	O
5326	events	NOUN	O
5327	safety	NOUN	O
5328	safety	NOUN	O
5329	safety	NOUN	O
5330	safety	NOUN	O
5331	nature	NOUN	O
5332	creation	NOUN	O
5333	creation	NOUN	O
5334	creation	NOUN	O
5335	creation	NOUN	O
5336	support	NOUN	O
5337	support	NOUN	O
5338	support	NOUN	O
5339	support	NOUN	O
5340	questions	NOUN	O
5341	questions	NOUN	O
5342	questions	NOUN	O
5343	war	NOUN	O
5344	Government	NOUN	E-ORG
5345	Government	PROPN	E-ORG
5346	Government	NOUN	E-ORG
5347	votes	NOUN	O
5348	votes	NOUN	O
5349	votes	NOUN	O
5350	Public	PROPN	I-ORG
5351	Public	PROPN	I-ORG
5352	Public	PROPN	I-ORG
5353	Public	PROPN	I-ORG
5354	Public	ADJ	O
5355	gentlemen	NOUN	O
5356	gentlemen	NOUN	O
5357	gentlemen	NOUN	O
5358	gentlemen	NOUN	O
5359	gentlemen	NOUN	O
5360	growth	NOUN	O
5361	policy	NOUN	O
5362	policy	NOUN	O
5363	policy	NOUN	O
5364	policy	NOUN	O
5365	policy	NOUN	O
5366	trade	NOUN	O
5367	trade	NOUN	O
5368	trade	NOUN	O
5369	trade	NOUN	O
5370	trade	NOUN	O
5371	answer	NOUN	O
5372	idea	NOUN	O
5373	Health	PROPN	I-ORG
5374	Health	NOUN	O
5375	Health	PROPN	I-ORG
5376	standards	NOUN	O
5377	standards	NOUN	O
5378	standards	NOUN	O
5379	standards	NOUN	O
5380	measures	NOUN	O
5381	measures	NOUN	O
5382	measures	NOUN	O
5383	measures	NOUN	O
5384	laws	NOUN	O
5385	Scotland	PROPN	S-GPE
5386	number	NOUN	O
5387	number	NOUN	O
5388	travel	NOUN	O
5389	travel	NOUN	O
5390	peace	NOUN	O
5391	railway	NOUN	O
5392	Russia	PROPN	S-GPE
5393	Russia	PROPN	S-GPE
5394	Russia	PROPN	S-GPE
5395	Russia	PROPN	S-GPE
5396	Russia	PROPN	S-GPE
5397	effects	NOUN	O
5398	effects	NOUN	O
5399	House	NOUN	S-ORG
5400	House	NOUN	S-ORG
5401	House	PROPN	S-ORG
5402	House	PROPN	S-ORG
5403	telephone	NOUN	O
5404	group	NOUN	O
5405	group	NOUN	O
5406	group	NOUN	O
5407	group	NOUN	O
5408	electricity	NOUN	O
5409	place	NOUN	O
5410	place	NOUN	O
5411	investigation	NOUN	O
5412	explanations	NOUN	O
5413	explanations	NOUN	O
5414	speeches	NOUN	O
5415	speeches	NOUN	O
5416	speeches	NOUN	O
5417	Iceland	PROPN	S-GPE
5418	Iceland	PROPN	S-GPE
5419	Iceland	PROPN	S-GPE
5420	conditions	NOUN	O
5421	conditions	NOUN	O
5422	conditions	NOUN	O
5423	maximum	ADJ	O
5424	Members	NOUN	O
5425	Members	NOUN	O
5426	Members	NOUN	O
5427	Members	NOUN	O
5428	Members	NOUN	O
5429	systems	NOUN	O
5430	systems	NOUN	O
5431	systems	NOUN	O
5432	challenges	NOUN	O
5433	challenges	NOUN	O
5434	challenges	NOUN	O
5435	challenges	NOUN	O
5436	heart	NOUN	O
5437	information	NOUN	O
5438	information	NOUN	O
5439	information	NOUN	O
5440	presence	NOUN	O
5441	Energy	PROPN	E-ORG
5442	shirt	NOUN	O
5443	part	NOUN	O
5444	part	NOUN	O
5445	committees	NOUN	O
5446	committees	NOUN	O
5447	committees	NOUN	O
5448	change	NOUN	O
5449	change	NOUN	O
5450	inclusion	NOUN	O
5451	inclusion	NOUN	O
5452	services	NOUN	O
5453	services	NOUN	O
5454	services	NOUN	O
5455	Transport	PROPN	I-ORG
5456	Transport	PROPN	O
5457	Article	NOUN	B-LAW
5458	Article	NOUN	B-LAW
5459	Article	NOUN	B-LAW
5460	Article	NOUN	B-LAW
5461	head	NOUN	O
5462	intolerance	NOUN	O
5463	intolerance	NOUN	O
5464	regions	NOUN	O
5465	regions	NOUN	O
5466	spices	NOUN	O
5467	Thursday	PROPN	S-DATE
5468	Thursday	PROPN	B-DATE
5469	Thursday	PROPN	S-DATE
5470	Thursday	PROPN	B-DATE
5471	display	NOUN	O
5472	extent	NOUN	O
5473	applause	NOUN	O
5474	applause	NOUN	O
5475	European	PROPN	I-ORG
5476	European	PROPN	I-ORG
5477	European	ADJ	I-ORG
5478	European	PROPN	I-ORG
5479	European	ADJ	B-ORG
5480	European	PROPN	I-ORG
5481	countries	NOUN	O
5482	countries	NOUN	O
5483	countries	NOUN	O
5484	countries	NOUN	O
5485	countries	NOUN	O
5486	health	NOUN	O
5487	health	NOUN	O
5488	health	NOUN	O
5489	opportunity	NOUN	O
5490	opportunity	NOUN	O
5491	opportunity	NOUN	O
5492	opportunity	NOUN	O
5493	agreement	NOUN	O
5494	agreement	NOUN	O
5495	agreement	NOUN	O
5496	agreement	NOUN	O
5497	agreement	NOUN	O
5498	cases	NOUN	O
5499	cases	NOUN	O
5500	cases	NOUN	O
5501	recommendation	NOUN	O
5502	recommendation	NOUN	O
5503	recommendation	NOUN	O
5504	youth	NOUN	O
5505	youth	NOUN	O
5506	matter	NOUN	O
5507	matter	NOUN	O
5508	matter	NOUN	O
5509	matter	NOUN	O
5510	matter	NOUN	O
5511	terrorism	NOUN	O
5512	terrorism	NOUN	O
5513	changes	NOUN	O
5514	vote	NOUN	O
5515	vote	NOUN	O
5516	vote	NOUN	O
5517	vote	NOUN	O
5518	vote	NOUN	O
5519	visits	NOUN	O
5520	members	NOUN	O
5521	members	NOUN	O
5522	April	PROPN	E-DATE
5523	courage	NOUN	O
5524	courage	NOUN	O
5525	disturbance	NOUN	O
5526	difficulties	NOUN	O
5527	anniversary	NOUN	O
5528	anniversary	NOUN	O
5529	card	NOUN	O
5530	millions	NOUN	S-CARDINAL
5531	request	NOUN	O
5532	request	NOUN	O
5533	request	NOUN	O
5534	request	NOUN	O
5535	response	NOUN	O
5536	response	NOUN	O
5537	neighbours	NOUN	O
5538	Agreement	NOUN	I-LAW
5539	Agreement	NOUN	E-LAW
5540	Agreement	NOUN	E-LAW
5541	Agreement	NOUN	O
5542	Agreement	NOUN	O
5543	ladies	NOUN	O
5544	ladies	NOUN	O
5545	ladies	NOUN	O
5546	ladies	NOUN	O
5547	Member	NOUN	O
5548	Member	PROPN	I-GPE
5549	Member	NOUN	O
5550	Member	PROPN	I-ORG
5551	Member	NOUN	O
5552	steps	NOUN	O
5553	states	NOUN	O
5554	occasions	NOUN	O
5555	banks	NOUN	O
5556	sites	NOUN	O
5557	President	PROPN	O
5558	President	PROPN	O
5559	President	PROPN	O
5560	President	PROPN	O
5561	President	PROPN	O
5562	country	NOUN	O
5563	country	NOUN	O
5564	country	NOUN	O
5565	country	NOUN	O
5566	June	PROPN	S-DATE
5567	June	PROPN	E-DATE
5568	June	PROPN	I-DATE
5569	difference	NOUN	O
5570	difference	NOUN	O
5571	dairy	NOUN	O
5572	afternoon	NOUN	E-TIME
5573	example	NOUN	O
5574	example	NOUN	O
5575	example	NOUN	O
5576	jobs	NOUN	O
5577	Sea	PROPN	E-LOC
5578	confidence	NOUN	O
5579	confidence	NOUN	O
5580	confidence	NOUN	O
5581	Economic	PROPN	I-ORG
5582	Economic	PROPN	I-ORG
5583	use	NOUN	O
5584	food	NOUN	O
5585	food	NOUN	O
5586	food	NOUN	O
5587	States	PROPN	E-GPE
5588	States	PROPN	E-GPE
5589	States	PROPN	E-ORG
5590	States	PROPN	E-GPE
5591	States	PROPN	O
5592	Today	NOUN	S-DATE
5593	Today	NOUN	S-DATE
5594	Today	NOUN	S-DATE
5595	Today	NOUN	S-DATE
5596	forms	NOUN	O
5597	Thanks	NOUN	O
5598	experts	NOUN	O
5599	deadline	NOUN	O
5600	deadline	NOUN	O
5601	Asia	PROPN	S-LOC
5602	Asia	PROPN	E-LOC
5603	evening	NOUN	E-TIME
5604	texts	NOUN	O
5605	texts	NOUN	O
5606	October	PROPN	B-DATE
5607	October	PROPN	I-DATE
5608	floor	NOUN	O
5609	floor	NOUN	O
5610	floor	NOUN	O
5611	floor	NOUN	O
5612	War	PROPN	E-EVENT
5613	exercise	NOUN	O
5614	bodies	NOUN	O
5615	persons	NOUN	O
5616	situation	NOUN	O
5617	situation	NOUN	O
5618	situation	NOUN	O
5619	situation	NOUN	O
5620	situation	NOUN	O
5621	situation	NOUN	O
5622	course	ADV	O
5623	course	NOUN	O
5624	course	ADV	O
5625	course	NOUN	O
5626	availability	NOUN	O
5627	end	NOUN	O
5628	end	NOUN	I-DATE
5629	end	NOUN	O
5630	party	NOUN	O
5631	thanks	NOUN	O
5632	thanks	NOUN	O
5633	thanks	NOUN	O
5634	planning	NOUN	O
5635	Representative	PROPN	O
5636	Representative	PROPN	O
5637	Parliament	PROPN	E-ORG
5638	Parliament	NOUN	S-ORG
5639	Parliament	PROPN	S-ORG
5640	Parliament	PROPN	S-ORG
5641	Parliament	PROPN	S-ORG
5642	Parliament	PROPN	S-ORG
5643	Parliament	PROPN	E-ORG
5644	regulation	NOUN	O
5645	regulation	NOUN	O
5646	winners	NOUN	O
5647	defence	NOUN	O
5648	defence	NOUN	O
5649	defence	NOUN	O
5650	defence	NOUN	O
5651	courses	NOUN	O
5652	learning	NOUN	O
5653	finance	NOUN	O
5654	patient	ADJ	O
5655	cancer	NOUN	O
5656	dignity	NOUN	O
5657	flight	NOUN	O
5658	economy	NOUN	O
5659	economy	NOUN	O
5660	economy	NOUN	O
5661	economy	NOUN	O
5662	Subject	NOUN	O
5663	Subject	NOUN	O
5664	influence	NOUN	O
5665	influence	NOUN	O
5666	concern	NOUN	O
5667	concern	NOUN	O
5668	sales	NOUN	O
5669	media	NOUN	O
5670	offence	NOUN	O
5671	instructions	NOUN	O
5672	basis	NOUN	O
5673	basis	NOUN	O
5674	basis	NOUN	O
5675	basis	NOUN	O
5676	currency	NOUN	O
5677	currency	NOUN	O
5678	politics	NOUN	O
5679	conflict	NOUN	O
5680	conflict	NOUN	O
5681	conflict	NOUN	O
5682	aspect	NOUN	O
5683	aspect	NOUN	O
5684	Fund	NOUN	E-LAW
5685	task	NOUN	O
5686	connection	NOUN	O
5687	connection	NOUN	O
5688	livelihoods	NOUN	O
5689	patients	NOUN	O
5690	allowances	NOUN	O
5691	allowances	NOUN	O
5692	allowances	NOUN	O
5693	friendships	NOUN	O
5694	points	NOUN	O
5695	points	NOUN	O
5696	goal	NOUN	O
5697	goal	NOUN	O
5698	argument	NOUN	O
5699	session	NOUN	O
5700	session	NOUN	O
5701	session	NOUN	O
5702	session	NOUN	O
5703	session	NOUN	O
5704	birthplace	NOUN	O
5705	translation	NOUN	O
5706	principles	NOUN	O
5707	principles	NOUN	O
5708	principles	NOUN	O
5709	version	NOUN	O
5710	twins	NOUN	O
5711	parties	NOUN	O
5712	parties	NOUN	O
5713	parties	NOUN	O
5714	text	NOUN	O
5715	text	NOUN	O
5716	text	NOUN	O
5717	text	NOUN	O
5718	text	NOUN	O
5719	disaster	NOUN	E-EVENT
5720	seats	NOUN	O
5721	exposure	NOUN	O
5722	meeting	NOUN	O
5723	meeting	NOUN	O
5724	meeting	NOUN	O
5725	meeting	NOUN	O
5726	employment	NOUN	O
5727	employment	NOUN	O
5728	employment	NOUN	O
5729	business	NOUN	O
5730	point	NOUN	O
5731	point	NOUN	O
5732	point	NOUN	O
5733	point	NOUN	O
5734	point	NOUN	O
5735	honesty	NOUN	O
5736	honour	NOUN	O
5737	voting	NOUN	O
5738	voting	NOUN	O
5739	voting	NOUN	O
5740	submissions	NOUN	O
5741	region	NOUN	O
5742	region	NOUN	O
5743	supporter	NOUN	O
5744	loudness	NOUN	O
5745	forest	NOUN	O
5746	forest	NOUN	O
5747	procedure	NOUN	O
5748	procedure	NOUN	O
5749	procedure	NOUN	O
5750	procedure	NOUN	O
5751	procedure	NOUN	O
5752	reading	NOUN	O
5753	reading	NOUN	O
5754	Funds	PROPN	E-ORG
5755	household	NOUN	O
5756	rate	NOUN	O
5757	rate	NOUN	O
5758	Victims	PROPN	I-EVENT
5759	reports	NOUN	O
5760	reports	NOUN	O
5761	reports	NOUN	O
5762	classification	NOUN	O
5763	classification	NOUN	O
5764	review	NOUN	O
5765	review	NOUN	O
5766	democracy	NOUN	O
5767	democracy	NOUN	O
5768	democracy	NOUN	O
5769	democracy	NOUN	O
5770	democracy	NOUN	O
5771	roads	NOUN	O
5772	pleasure	NOUN	O
5773	pleasure	NOUN	O
5774	pleasure	NOUN	O
5775	data	NOUN	O
5776	slaughter	NOUN	O
5777	job	NOUN	O
5778	job	NOUN	O
5779	building	NOUN	O
5780	statement	NOUN	O
5781	statement	NOUN	O
5782	capacity	NOUN	O
5783	capacity	NOUN	O
5784	capacity	NOUN	O
5785	fears	NOUN	O
5786	Bulgaria	PROPN	S-GPE
5787	Bulgaria	PROPN	S-GPE
5788	Bulgaria	PROPN	E-GPE
5789	Bulgaria	PROPN	S-GPE
5790	Bulgaria	PROPN	S-GPE
5791	respect	NOUN	O
5792	terms	NOUN	O
5793	motion	NOUN	O
5794	motion	NOUN	O
5795	motion	NOUN	O
5796	motion	NOUN	O
5797	opinion	NOUN	O
5798	opinion	NOUN	O
5799	method	NOUN	O
5800	impression	NOUN	O
5801	regret	NOUN	O
5802	control	NOUN	O
5803	Women	NOUN	O
5804	negotiations	NOUN	O
5805	negotiations	NOUN	O
5806	negotiations	NOUN	O
5807	purpose	NOUN	O
5808	Egypt	PROPN	S-GPE
5809	Egypt	PROPN	S-GPE
5810	item	NOUN	O
5811	item	NOUN	O
5812	item	NOUN	O
5813	item	NOUN	O
5814	item	NOUN	O
5815	Greece	PROPN	S-GPE
5816	form	NOUN	O
5817	transport	NOUN	O
5818	transport	NOUN	O
5819	context	NOUN	O
5820	context	NOUN	O
5821	context	NOUN	O
5822	office	NOUN	O
5823	Coasts	PROPN	I-LAW
5824	places	NOUN	O
5825	places	NOUN	O
5826	places	NOUN	O
5827	accidents	NOUN	O
5828	accidents	NOUN	O
5829	qualification	NOUN	O
5830	qualification	NOUN	O
5831	mind	NOUN	O
5832	victims	NOUN	O
5833	victims	NOUN	O
5834	victims	NOUN	O
5835	Development	NOUN	O
5836	Development	NOUN	E-ORG
5837	Development	NOUN	I-ORG
5838	Development	PROPN	E-ORG
5839	efficiency	NOUN	O
5840	Finance	PROPN	O
5841	Finance	NOUN	I-ORG
5842	debate	NOUN	O
5843	debate	NOUN	O
5844	debate	NOUN	O
5845	debate	NOUN	O
5846	debate	NOUN	O
5847	authors	NOUN	O
5848	sittings	NOUN	O
5849	sittings	NOUN	O
5850	sittings	NOUN	O
5851	sittings	NOUN	O
5852	sittings	NOUN	O
5853	state	NOUN	O
5854	state	NOUN	O
5855	experience	NOUN	O
5856	firefighting	NOUN	O
5857	customs	NOUN	O
5858	Agenda	NOUN	O
5859	Agenda	NOUN	O
5860	Agenda	NOUN	O
5861	businesses	NOUN	O
5862	origin	NOUN	E-ORG
5863	origin	NOUN	O
5864	origin	NOUN	O
5865	origin	NOUN	O
5866	Code	NOUN	E-LAW
5867	Presidency	PROPN	O
5868	Presidency	PROPN	O
5869	Presidency	PROPN	O
5870	Presidency	NOUN	O
5871	Presidency	PROPN	O
5872	committee	NOUN	O
5873	committee	NOUN	O
5874	committee	NOUN	O
5875	committee	NOUN	O
5876	committee	NOUN	O
5877	benefits	NOUN	O
5878	benefits	NOUN	O
5879	progress	NOUN	O
5880	progress	NOUN	O
5881	progress	NOUN	O
5882	progress	NOUN	O
5883	progress	NOUN	O
5884	facts	NOUN	O
5885	values	NOUN	O
5886	values	NOUN	O
5887	positions	NOUN	O
5888	earthquake	NOUN	O
5889	earthquake	NOUN	O
5890	market	NOUN	O
5891	market	NOUN	O
5892	market	NOUN	O
5893	trial	NOUN	O
5894	maintenance	NOUN	O
5895	target	NOUN	O
5896	target	ADJ	O
5897	courts	NOUN	O
5898	qualities	NOUN	O
5899	standard	NOUN	O
5900	model	NOUN	O
5901	relations	NOUN	O
5902	relations	NOUN	O
5903	relations	NOUN	O
5904	term	NOUN	O
5905	instances	NOUN	O
5906	instances	NOUN	O
5907	recovery	VERB	O
5908	rules	NOUN	O
5909	rules	NOUN	O
5910	rules	NOUN	O
5911	tolerance	NOUN	O
5912	results	NOUN	O
5913	observers	NOUN	O
5914	placing	NOUN	O
5915	Explanations	NOUN	O
5916	Colleagues	NOUN	O
5917	discussion	NOUN	O
5918	opposition	NOUN	O
5919	recommendations	NOUN	O
5920	Employment	NOUN	I-ORG
5921	Employment	NOUN	I-ORG
5922	Employment	NOUN	I-ORG
5923	Employment	NOUN	I-ORG
5924	announcement	NOUN	O
5925	boycott	VERB	O
5926	approval	NOUN	O
5927	approval	NOUN	O
5928	reason	NOUN	O
5929	reason	NOUN	O
5930	reason	NOUN	O
5931	impact	NOUN	O
5932	impact	NOUN	O
5933	impact	NOUN	O
5934	penalty	NOUN	O
5935	fishing	NOUN	I-LAW
5936	fishing	NOUN	O
5937	fishing	NOUN	O
5938	violence	NOUN	O
5939	Afghanistan	PROPN	S-GPE
5940	movement	NOUN	O
5941	movement	NOUN	O
5942	solution	NOUN	O
5943	solution	NOUN	O
5944	paragraph	NOUN	O
5945	paragraph	NOUN	O
5946	paragraph	NOUN	O
5947	paragraph	NOUN	O
5948	Socialists	PROPN	S-NORP
